Timestamp,Frame,PalmRoot_X,PalmRoot_Y,PalmRoot_Z,PalmRoot_QX,PalmRoot_QY,PalmRoot_QZ,PalmRoot_QW,ThumbTip_X,ThumbTip_Y,ThumbTip_Z,ThumbTip_QX,ThumbTip_QY,ThumbTip_QZ,ThumbTip_QW,IndexTip_X,IndexTip_Y,IndexTip_Z,IndexTip_QX,IndexTip_QY,IndexTip_QZ,IndexTip_QW,MiddleTip_X,MiddleTip_Y,MiddleTip_Z,MiddleTip_QX,MiddleTip_QY,MiddleTip_QZ,MiddleTip_QW
1756950772404,82,0,-0,0,-0.0746351,-0.113554,-0.113679,0.984181,0.0766159,0.077479,-0.0200329,0.616806,0.411164,-0.534421,-0.40603,0.14787,-0.0446136,0.0247041,-0.258693,0.188846,-0.248946,0.914021,0.137807,-0.0839499,0.0470392,0.015594,0.0120848,-0.368938,0.929242
1756950772437,83,0,-0,0,-0.0827603,-0.13137,-0.117893,0.980813,0.0774359,0.0759859,-0.0184641,0.635391,0.413806,-0.525077,-0.386455,0.144528,-0.045364,0.0193246,-0.216509,0.296037,-0.248104,0.896623,0.135873,-0.0841861,0.0509067,0.0175781,0.0174105,-0.371676,0.928034
1756950772470,84,0,-0,0,-0.0848558,-0.138852,-0.11856,0.979522,0.0767249,0.0751914,-0.017065,0.643438,0.421087,-0.521037,-0.370416,0.140391,-0.0439454,0.0099125,-0.13189,0.421141,-0.236874,0.865529,0.135945,-0.0837884,0.0497553,0.0244772,0.0496695,-0.368079,0.928145
1756950772503,85,0,-0,0,-0.0869058,-0.156472,-0.121318,0.976343,0.0765601,0.0742193,-0.0150091,0.657554,0.425949,-0.511511,-0.352914,0.134568,-0.0430945,0.00743552,-0.0334874,0.507476,-0.24153,0.826445,0.134487,-0.0835526,0.0529616,0.0355145,0.059821,-0.364914,0.928439
1756950772537,86,0,-0,0,-0.0858432,-0.167085,-0.12257,0.974522,0.075499,0.0731664,-0.0133949,0.664871,0.432167,-0.507247,-0.33753,0.122537,-0.0395575,0.00491055,0.123069,0.627353,-0.247052,0.72821,0.135182,-0.0822887,0.0504724,0.0768638,0.112887,-0.345478,0.92844
1756950772570,87,0,-0,0,-0.0828091,-0.174767,-0.124303,0.973216,0.0747992,0.072274,-0.0118314,0.669071,0.437802,-0.503636,-0.327168,0.114824,-0.0377524,0.00509487,0.167593,0.701055,-0.24773,0.647363,0.135505,-0.0815048,0.0472048,0.108082,0.16163,-0.329943,0.923761
1756950772603,88,0,-0,0,-0.0801324,-0.180203,-0.124446,0.97243,0.0736882,0.0716544,-0.0103995,0.669727,0.445248,-0.502118,-0.31798,0.110023,-0.0352287,0.00491466,0.177136,0.752383,-0.234688,0.589474,0.136085,-0.0800615,0.0433344,0.132983,0.203552,-0.313432,0.917957
1756950772636,89,0,-0,0,-0.0804314,-0.19332,-0.124443,0.969882,0.0727436,0.0716835,-0.00820597,0.671785,0.454431,-0.495637,-0.310692,0.105393,-0.0325062,0.00613165,0.170269,0.79171,-0.219126,0.544219,0.135395,-0.078568,0.0419169,0.151408,0.238093,-0.301317,0.91082
1756950772669,90,0,-0,0,-0.0806689,-0.20109,-0.123625,0.968387,0.0728217,0.0715382,-0.00721243,0.676344,0.45618,-0.491072,-0.305504,0.100881,-0.030414,0.00598983,0.151922,0.830709,-0.206632,0.494137,0.135116,-0.0769432,0.0397431,0.157928,0.265546,-0.291965,0.905155
1756950772703,91,0,-0,0,-0.0796163,-0.210502,-0.122229,0.966648,0.0719973,0.0709165,-0.00630812,0.678636,0.4591,-0.490521,-0.296703,0.0982005,-0.0290115,0.0069028,0.138103,0.845304,-0.19867,0.476322,0.135341,-0.0744573,0.0390152,0.162808,0.287499,-0.275547,0.90272
1756950772736,92,0,-0,0,-0.0781045,-0.213247,-0.121766,0.966229,0.0715804,0.0704959,-0.00599027,0.67869,0.46022,-0.491382,-0.29347,0.096191,-0.0279675,0.00701983,0.122703,0.861157,-0.189298,0.455546,0.135279,-0.0736215,0.0378067,0.160636,0.299664,-0.271081,0.900507
1756950772769,93,0,-0,0,-0.0797706,-0.217251,-0.122258,0.965138,0.0715033,0.0700385,-0.00581591,0.681185,0.459451,-0.49079,-0.289852,0.0944663,-0.0275635,0.00747669,0.110461,0.870953,-0.18604,0.441164,0.134649,-0.072906,0.0363982,0.166735,0.319555,-0.26675,0.893828
1756950772802,94,0,-0,0,-0.0818824,-0.216721,-0.121346,0.965194,0.0711669,0.0697172,-0.00640014,0.681242,0.457793,-0.493836,-0.287107,0.0938136,-0.0271293,0.00741338,0.103607,0.875969,-0.184773,0.433327,0.134752,-0.0721306,0.0352585,0.164846,0.329787,-0.264244,0.891198
1756950772835,95,0,-0,0,-0.080829,-0.215913,-0.121548,0.96544,0.07137,0.0686959,-0.00664605,0.682203,0.455104,-0.497906,-0.282064,0.0934786,-0.0268525,0.0072092,0.0978988,0.881241,-0.179661,0.426078,0.134864,-0.0715886,0.0337872,0.170261,0.341812,-0.259038,0.887171
1756950772868,96,0,-0,0,-0.080605,-0.217735,-0.120348,0.965199,0.0713781,0.0687544,-0.00647603,0.681607,0.455389,-0.498125,-0.282646,0.0933118,-0.0267894,0.00758178,0.0946815,0.881323,-0.181233,0.425963,0.134842,-0.070704,0.0330248,0.172602,0.352121,-0.254272,0.884059
1756950772901,97,0,-0,0,-0.0784903,-0.219533,-0.119549,0.965065,0.0725763,0.0679499,-0.00682083,0.678585,0.448333,-0.504175,-0.290344,0.0943086,-0.0271618,0.0071451,0.0895882,0.883553,-0.178338,0.423646,0.134665,-0.0701121,0.0320319,0.173464,0.361778,-0.250892,0.880949
1756950772935,98,0,-0,0,-0.0792998,-0.219278,-0.119947,0.96501,0.0726427,0.0678766,-0.00693777,0.677802,0.447654,-0.504947,-0.291977,0.0939267,-0.0272141,0.00709964,0.0853034,0.88434,-0.17885,0.422741,0.134245,-0.0700908,0.0308529,0.172242,0.368837,-0.252303,0.877864
1756950772968,99,0,-0,0,-0.0763159,-0.219789,-0.119514,0.965186,0.0725267,0.0680664,-0.00641567,0.676711,0.450081,-0.503438,-0.293294,0.0937287,-0.026996,0.00702675,0.085733,0.88505,-0.175967,0.42232,0.134284,-0.069795,0.0302373,0.177749,0.372077,-0.248918,0.876355
1756950773001,100,0,-0,0,-0.0769937,-0.218262,-0.12036,0.965374,0.0727434,0.067699,-0.00691203,0.677353,0.447081,-0.505359,-0.293116,0.0937845,-0.0271487,0.0067741,0.0825642,0.88876,-0.174636,0.415672,0.134171,-0.0698373,0.0293641,0.182512,0.379525,-0.247811,0.87249
1756950773034,101,0,-0,0,-0.0779004,-0.216571,-0.121027,0.965598,0.0730688,0.0675224,-0.00756007,0.678394,0.443225,-0.506683,-0.294261,0.0938747,-0.0273989,0.00646394,0.0790999,0.890066,-0.175172,0.413309,0.134346,-0.0698027,0.0290661,0.183537,0.3807,-0.246709,0.872073
1756950773067,102,0,-0,0,-0.0800443,-0.213336,-0.121956,0.966026,0.0723207,0.0686164,-0.00778593,0.680293,0.446855,-0.501763,-0.292812,0.0942441,-0.027527,0.00632586,0.0862209,0.881236,-0.179611,0.428617,0.134861,-0.0703891,0.0301073,0.186369,0.370152,-0.248341,0.875543
1756950773100,103,0,-0,0,-0.0791389,-0.210542,-0.122428,0.966655,0.0730517,0.0690289,-0.00799416,0.68198,0.445379,-0.500018,-0.294181,0.0968052,-0.0283964,0.00557285,0.0916091,0.864578,-0.183083,0.458925,0.13529,-0.0717644,0.0322025,0.175024,0.346144,-0.257259,0.885084
1756950773133,104,0,-0,0,-0.0823016,-0.202222,-0.125195,0.967811,0.0741105,0.0686069,-0.0100188,0.682863,0.434682,-0.50431,-0.300683,0.0997175,-0.0304224,0.0043246,0.100958,0.843121,-0.196524,0.490227,0.135609,-0.0736178,0.0330046,0.165988,0.328298,-0.268271,0.890335
1756950773166,105,0,-0,0,-0.0794962,-0.198395,-0.124005,0.968991,0.074407,0.0694083,-0.0101763,0.681283,0.435533,-0.503784,-0.303962,0.103266,-0.0316237,0.00356504,0.105898,0.815503,-0.202808,0.531634,0.13651,-0.0740956,0.0346865,0.160005,0.303633,-0.271064,0.899297
1756950773200,106,0,-0,0,-0.0779351,-0.188751,-0.12152,0.971356,0.0745588,0.0707237,-0.0109724,0.674225,0.436342,-0.506296,-0.314185,0.110112,-0.0336195,0.00123637,0.091098,0.761343,-0.208307,0.607197,0.137687,-0.0749266,0.035947,0.150629,0.28051,-0.277856,0.906326
1756950773233,107,0,-0,0,-0.0811767,-0.182132,-0.121577,0.972347,0.0755866,0.0710491,-0.0120818,0.674265,0.431208,-0.507111,-0.31984,0.118816,-0.0362507,0.00167984,0.0642711,0.69718,-0.211751,0.681912,0.137945,-0.0766319,0.0402438,0.129801,0.233871,-0.292985,0.917944
1756950773266,108,0,-0,0,-0.0840781,-0.163615,-0.120123,0.975568,0.075662,0.0715249,-0.0149534,0.664322,0.423666,-0.517543,-0.333677,0.126848,-0.0373178,0.000388103,0.0426167,0.652579,-0.206444,0.727813,0.139473,-0.0772639,0.0394619,0.113959,0.21542,-0.300401,0.922154
1756950773299,109,0,-0,0,-0.0838992,-0.154805,-0.119743,0.977067,0.0764899,0.0719502,-0.0157043,0.660328,0.420943,-0.518965,-0.342737,0.133334,-0.0380478,0.00214615,-0.00281585,0.599309,-0.201201,0.774824,0.139593,-0.0785797,0.0416385,0.097362,0.183472,-0.31205,0.927085
1756950773333,110,0,-0,0,-0.0875724,-0.134646,-0.122749,0.979354,0.0775966,0.0715418,-0.0190787,0.6516,0.405266,-0.527401,-0.364724,0.142699,-0.0409349,0.00923677,-0.17836,0.443968,-0.204879,0.853876,0.139602,-0.0810776,0.0414842,0.0750266,0.156675,-0.33033,0.927742
1756950773366,111,0,-0,0,-0.0876361,-0.127141,-0.122644,0.980364,0.0778461,0.0725499,-0.01986,0.641899,0.402684,-0.529493,-0.381366,0.147867,-0.0410146,0.0204204,-0.271825,0.273999,-0.204663,0.899526,0.139425,-0.0820301,0.0421917,0.056369,0.130299,-0.340582,0.929434
1756950773399,112,0,-0,0,-0.0814066,-0.114358,-0.121889,0.982567,0.0778158,0.0745778,-0.0201874,0.622406,0.401765,-0.530913,-0.41149,0.15078,-0.040025,0.0296205,-0.314632,0.123437,-0.202618,0.919084,0.138537,-0.0843736,0.0423615,0.0277948,0.0816949,-0.360967,0.928577
1756950773432,113,0,-0,0,-0.0792927,-0.103228,-0.120824,0.984103,0.0778772,0.0758063,-0.0213317,0.604888,0.395894,-0.535739,-0.436344,0.151479,-0.0388629,0.0364229,-0.348978,0.0133709,-0.202496,0.914898,0.137782,-0.0857373,0.0435744,9.51737e-05,0.0194109,-0.374768,0.926919
1756950773465,114,0,-0,0,-0.0788031,-0.0871144,-0.118595,0.98597,0.0777473,0.0767374,-0.0237449,0.585557,0.385633,-0.545405,-0.459303,0.151845,-0.0378948,0.0382967,-0.367213,-0.0502094,-0.201349,0.906695,0.137717,-0.0864193,0.0433021,-0.0180765,-0.030059,-0.382768,0.92318
1756950773498,115,0,-0,0,-0.0801172,-0.084793,-0.118128,0.986122,0.0782818,0.0769034,-0.0246489,0.581211,0.378936,-0.546706,-0.46873,0.151284,-0.0377833,0.0406498,-0.377345,-0.0776607,-0.207259,0.899234,0.13702,-0.086586,0.0453938,-0.0235068,-0.0683181,-0.385879,0.919715
1756950773532,116,0,-0,0,-0.0809651,-0.0744781,-0.116753,0.987049,0.0780687,0.0773254,-0.02634,0.568902,0.370683,-0.552498,-0.483391,0.150985,-0.0377367,0.0412832,-0.382491,-0.104157,-0.2138,0.892824,0.136406,-0.0872031,0.0455207,-0.0388294,-0.10218,-0.393348,0.912866
1756950773565,117,0,-0,0,-0.0810793,-0.0609735,-0.116237,0.988028,0.0780605,0.077985,-0.0263542,0.567391,0.372931,-0.54889,-0.487599,0.150396,-0.0377644,0.0419839,-0.37961,-0.119329,-0.229432,0.888273,0.136255,-0.0873985,0.0455896,-0.0421842,-0.117982,-0.396209,0.909576
1756950773598,118,0,-0,0,-0.0825147,-0.0611235,-0.117873,0.987705,0.0783447,0.0775025,-0.0267299,0.569656,0.37076,-0.549199,-0.486254,0.150189,-0.0381309,0.0423268,-0.379435,-0.119696,-0.231784,0.887686,0.135519,-0.0877853,0.0468368,-0.0404054,-0.133127,-0.397997,0.90678
1756950773631,119,0,-0,0,-0.0845606,-0.0622352,-0.118517,0.987385,0.0785762,0.0772538,-0.0269016,0.571433,0.369632,-0.549019,-0.485188,0.150047,-0.0381301,0.0428211,-0.37993,-0.120444,-0.232833,0.887092,0.135206,-0.0878046,0.0476238,-0.0420312,-0.140181,-0.39845,0.905439
1756950773664,120,0,-0,0,-0.0877229,-0.0632773,-0.119635,0.986908,0.0788347,0.0767573,-0.0276648,0.575768,0.365906,-0.54998,-0.481798,0.149882,-0.0382346,0.0433011,-0.38282,-0.121403,-0.233874,0.885446,0.134826,-0.0878424,0.0485856,-0.044487,-0.142047,-0.399504,0.904567
1756950773698,121,0,-0,0,-0.0907462,-0.0659274,-0.120718,0.98633,0.0791479,0.0760369,-0.0283868,0.582729,0.362388,-0.550747,-0.475183,0.149592,-0.0383244,0.044212,-0.385532,-0.123323,-0.235524,0.883567,0.134382,-0.0878415,0.0497773,-0.0504717,-0.145187,-0.400721,0.903217
1756950773731,122,0,-0,0,-0.0919902,-0.0694545,-0.120209,0.986035,0.0792216,0.0760941,-0.0281592,0.583526,0.362731,-0.55006,-0.474741,0.149497,-0.0379493,0.0449989,-0.385165,-0.123846,-0.234882,0.883825,0.134646,-0.087269,0.0504219,-0.048339,-0.141632,-0.397574,0.905286
1756950773764,123,0,-0,0,-0.0933177,-0.0719294,-0.119527,0.985815,0.0792365,0.0761072,-0.0281617,0.586562,0.363076,-0.549695,-0.47111,0.149692,-0.0373198,0.0452274,-0.387814,-0.123733,-0.23032,0.883878,0.135141,-0.0866007,0.0506758,-0.05345,-0.134498,-0.394403,0.907467
1756950773797,124,0,-0,0,-0.0926605,-0.0819913,-0.121527,0.984846,0.0797023,0.0755346,-0.0286202,0.583109,0.354604,-0.552245,-0.478818,0.14964,-0.0380242,0.0455057,-0.389489,-0.121295,-0.222813,0.885404,0.135647,-0.0865412,0.0499861,-0.0509626,-0.114457,-0.389835,0.912322
1756950773831,125,0,-0,0,-0.0948555,-0.0878689,-0.120909,0.984206,0.0801134,0.07579,-0.0282274,0.585065,0.353591,-0.548987,-0.480881,0.149387,-0.0373082,0.0470683,-0.389578,-0.124609,-0.22165,0.88519,0.13678,-0.0858559,0.0478391,-0.0345806,-0.0681389,-0.384354,0.920014
1756950773864,126,0,-0,0,-0.099728,-0.097507,-0.120644,0.982849,0.0804713,0.0754855,-0.0278142,0.592238,0.354706,-0.547059,-0.473452,0.148758,-0.0364035,0.04984,-0.391788,-0.130964,-0.221832,0.883255,0.138066,-0.0851554,0.0419876,0.000328141,0.034195,-0.377177,0.925509
1756950773897,127,0,-0,0,-0.107392,-0.103511,-0.122851,0.981152,0.081129,0.0745144,-0.0283489,0.59942,0.350548,-0.546604,-0.467982,0.148209,-0.0362322,0.0516806,-0.397335,-0.133063,-0.223573,0.880015,0.138005,-0.0849827,0.0339646,0.0397123,0.146698,-0.37147,0.915919
1756950773930,128,0,-0,0,-0.106701,-0.104838,-0.122266,0.981161,0.081259,0.0747191,-0.0282462,0.596078,0.349239,-0.546404,-0.473492,0.148219,-0.0360033,0.051867,-0.395547,-0.131992,-0.223057,0.881121,0.136278,-0.0814958,0.0132473,0.164529,0.348035,-0.335262,0.85989
1756950773963,129,0,-0,0,-0.108146,-0.113712,-0.122339,0.980004,0.0818181,0.0746549,-0.0275101,0.601145,0.349684,-0.542481,-0.471266,0.147584,-0.0356535,0.0539571,-0.395993,-0.135559,-0.223674,0.880223,0.130898,-0.0768307,0.000275997,0.258281,0.481089,-0.303283,0.780951
1756950773997,130,0,-0,0,-0.115686,-0.118589,-0.123614,0.978404,0.0822957,0.0742611,-0.028382,0.602554,0.342259,-0.542593,-0.474765,0.147385,-0.0351911,0.0549647,-0.404623,-0.134876,-0.22163,0.876912,0.11952,-0.0663538,-0.0079395,0.325169,0.61179,-0.262991,0.671446
1756950774030,131,0,-0,0,-0.120669,-0.126169,-0.125411,0.976622,0.0828144,0.0735752,-0.0281757,0.609692,0.341657,-0.540685,-0.468164,0.146825,-0.0350697,0.0566141,-0.40711,-0.13305,-0.222966,0.875692,0.110497,-0.058401,-0.00537086,0.345726,0.706211,-0.223891,0.575834
1756950774063,132,0,-0,0,-0.120145,-0.128857,-0.1254,0.976339,0.0830266,0.073825,-0.0279191,0.607903,0.340494,-0.539167,-0.473124,0.146808,-0.0361542,0.0556524,-0.407394,-0.116299,-0.227167,0.876874,0.104729,-0.0527939,-0.00641994,0.352593,0.771482,-0.190515,0.494192
1756950774096,133,0,-0,0,-0.121325,-0.130364,-0.127729,0.97569,0.0835986,0.0735894,-0.028266,0.607539,0.334941,-0.537469,-0.479403,0.146617,-0.0372564,0.0552333,-0.407491,-0.105982,-0.231073,0.877109,0.100039,-0.0494265,-0.00695681,0.355906,0.808868,-0.171681,0.435405
1756950774129,134,0,-0,0,-0.122272,-0.133059,-0.129188,0.975015,0.0837314,0.0732145,-0.0286285,0.608083,0.331491,-0.53833,-0.480151,0.146582,-0.0384878,0.0540083,-0.40859,-0.0877904,-0.233235,0.878036,0.0962443,-0.0461012,-0.00709952,0.353792,0.838774,-0.151082,0.385303
1756950774163,135,0,-0,0,-0.121848,-0.141528,-0.127234,0.974133,0.0837278,0.0738081,-0.0275031,0.609225,0.335703,-0.535763,-0.478647,0.145983,-0.0389324,0.0544624,-0.409776,-0.0770694,-0.236923,0.877502,0.0940686,-0.0435057,-0.00569529,0.345952,0.854295,-0.138131,0.362509
1756950774196,136,0,-0,0,-0.123821,-0.142696,-0.127869,0.97363,0.0834979,0.0737638,-0.027606,0.611148,0.337166,-0.53711,-0.473626,0.146063,-0.039916,0.0526746,-0.403315,-0.0581559,-0.237946,0.881666,0.09196,-0.0416194,-0.00508055,0.346145,0.867585,-0.126501,0.333871
1756950774229,137,0,-0,0,-0.124601,-0.144125,-0.12825,0.973269,0.0838664,0.0739314,-0.0274562,0.608468,0.334921,-0.535154,-0.480808,0.146027,-0.0406836,0.0513471,-0.398549,-0.0466145,-0.237486,0.884634,0.089903,-0.040066,-0.00492789,0.342686,0.879598,-0.117757,0.308184
1756950774262,138,0,-0,0,-0.124517,-0.150797,-0.125469,0.972632,0.0836756,0.0743711,-0.0265818,0.611857,0.339845,-0.533646,-0.47472,0.145906,-0.0398474,0.0517405,-0.392644,-0.0402507,-0.234873,0.888282,0.0885466,-0.0383568,-0.00388438,0.339274,0.888036,-0.10936,0.29039
1756950774295,139,0,-0,0,-0.126516,-0.150681,-0.126043,0.972317,0.084183,0.0743593,-0.027103,0.612721,0.334447,-0.531603,-0.479678,0.145891,-0.0400826,0.0513624,-0.39187,-0.0353628,-0.235838,0.888572,0.0880061,-0.0383026,-0.00375368,0.336751,0.887984,-0.113122,0.291994
1756950774328,140,0,-0,0,-0.12623,-0.150054,-0.125735,0.972492,0.0837157,0.0744425,-0.0272385,0.614377,0.336409,-0.53333,-0.474256,0.146062,-0.0402133,0.0504169,-0.393659,-0.0284871,-0.234023,0.888511,0.0878565,-0.038151,-0.00386073,0.33722,0.889614,-0.111721,0.287014
1756950774362,141,0,-0,0,-0.126302,-0.150957,-0.125545,0.972368,0.0831413,0.0745998,-0.0271778,0.614126,0.338948,-0.535414,-0.470436,0.146119,-0.0402567,0.0498029,-0.394236,-0.0215762,-0.232348,0.888893,0.0876098,-0.0378699,-0.00370116,0.332323,0.892242,-0.110026,0.28526
1756950774395,142,0,-0,0,-0.127283,-0.148304,-0.12674,0.972492,0.0834204,0.0746028,-0.0276815,0.610409,0.334246,-0.535197,-0.478772,0.146283,-0.0407348,0.048771,-0.392035,-0.0157934,-0.23266,0.8899,0.087571,-0.0381724,-0.00412328,0.332381,0.894265,-0.109462,0.278941
1756950774428,143,0,-0,0,-0.127257,-0.14743,-0.126739,0.972629,0.0830805,0.0742808,-0.0278343,0.612972,0.336404,-0.537449,-0.471441,0.146325,-0.0408449,0.0485096,-0.393157,-0.0154558,-0.232538,0.889448,0.0876145,-0.0381562,-0.00428986,0.331597,0.894744,-0.109046,0.278562
1756950774461,144,0,-0,0,-0.126998,-0.146934,-0.126359,0.972788,0.0828534,0.0737734,-0.0281365,0.616781,0.337336,-0.539741,-0.463116,0.146404,-0.0407689,0.0483326,-0.392545,-0.0151253,-0.232076,0.889845,0.0878855,-0.0383403,-0.00436723,0.331012,0.895081,-0.109171,0.278127
1756950774495,145,0,-0,0,-0.126883,-0.145079,-0.126503,0.973061,0.0827948,0.0733776,-0.0283743,0.619361,0.338078,-0.541115,-0.457436,0.146517,-0.0408586,0.0480525,-0.393171,-0.0162732,-0.231938,0.889576,0.0878426,-0.0383014,-0.00472248,0.326498,0.895434,-0.110339,0.281741
1756950774528,146,0,-0,0,-0.127342,-0.146204,-0.126296,0.97286,0.0830713,0.0734856,-0.02813,0.620755,0.338255,-0.538934,-0.458001,0.146325,-0.0407036,0.0489982,-0.394767,-0.0233379,-0.233287,0.888359,0.0881604,-0.0384086,-0.00456325,0.326668,0.894619,-0.110208,0.284194
1756950774561,147,0,-0,0,-0.127105,-0.14534,-0.12632,0.973017,0.0830081,0.0733752,-0.0280318,0.623417,0.340415,-0.538921,-0.452777,0.146366,-0.0407787,0.0488474,-0.393971,-0.0234739,-0.23365,0.888615,0.0883122,-0.0387036,-0.00488602,0.32717,0.893719,-0.11225,0.285657
1756950774594,148,0,-0,0,-0.124955,-0.144075,-0.124912,0.973667,0.0829269,0.0740014,-0.0278947,0.621707,0.34086,-0.537638,-0.456356,0.146537,-0.0406324,0.0484245,-0.392199,-0.0230948,-0.233086,0.889563,0.0887976,-0.038807,-0.00559499,0.320661,0.893772,-0.113515,0.292376
1756950774628,149,0,-0,0,-0.125157,-0.144291,-0.124675,0.973639,0.0822542,0.0740332,-0.027925,0.625016,0.343549,-0.538796,-0.44837,0.146397,-0.0407174,0.0487521,-0.393427,-0.0237915,-0.23552,0.888359,0.0897285,-0.0394724,-0.0059266,0.320281,0.888719,-0.118101,0.306036
1756950774661,150,0,-0,0,-0.122323,-0.143775,-0.12392,0.974172,0.0813745,0.0737007,-0.0276602,0.630922,0.35073,-0.541776,-0.43062,0.146086,-0.0410195,0.0495568,-0.392304,-0.0300543,-0.241428,0.887082,0.0925056,-0.0409146,-0.00719082,0.318464,0.875369,-0.124494,0.341818
1756950774694,151,0,-0,0,-0.117939,-0.142606,-0.122006,0.975125,0.080624,0.0743244,-0.0268245,0.63106,0.358169,-0.541247,-0.424894,0.146305,-0.0403377,0.0500503,-0.39189,-0.0332476,-0.24176,0.887057,0.0988108,-0.0447775,-0.00959203,0.312848,0.833312,-0.148999,0.430721
1756950774727,152,0,-0,0,-0.120802,-0.140065,-0.120835,0.975288,0.0801499,0.0742307,-0.0270806,0.632967,0.361202,-0.543446,-0.416594,0.146449,-0.0394868,0.0509775,-0.395338,-0.042051,-0.243334,0.884719,0.107226,-0.0510123,-0.0113067,0.304931,0.763271,-0.187857,0.537719
1756950774761,153,0,-0,0,-0.114493,-0.140782,-0.119102,0.976159,0.0797954,0.0754012,-0.0252819,0.629998,0.370498,-0.538821,-0.418916,0.146399,-0.0391254,0.0516567,-0.388883,-0.0451982,-0.245072,0.88694,0.11742,-0.0583001,-0.0112213,0.295951,0.676059,-0.218672,0.638376
1756950774794,154,0,-0,0,-0.102909,-0.135825,-0.113566,0.978807,0.0783932,0.0765529,-0.023984,0.624632,0.383181,-0.540809,-0.412924,0.147379,-0.0376988,0.0504498,-0.380057,-0.0503304,-0.236525,0.892789,0.132921,-0.0687451,0.000798712,0.24198,0.517109,-0.257496,0.779566
1756950774827,155,0,-0,0,-0.101083,-0.132462,-0.113516,0.979464,0.0780466,0.0766594,-0.0237808,0.625102,0.386669,-0.540783,-0.409008,0.147688,-0.0375544,0.0499684,-0.379238,-0.0532071,-0.234521,0.893503,0.140569,-0.0768441,0.0277465,0.125025,0.277273,-0.309542,0.900928
1756950774860,156,0,-0,0,-0.102676,-0.11873,-0.112811,0.981139,0.0777742,0.0773131,-0.0249839,0.614205,0.3831,-0.544508,-0.423628,0.149014,-0.0375106,0.046112,-0.385759,-0.0457166,-0.227486,0.892939,0.139409,-0.0807214,0.0459799,0.0214184,0.0853047,-0.356124,0.930287
1756950774894,157,0,-0,0,-0.105156,-0.10816,-0.109863,0.982432,0.0768167,0.0786576,-0.0248887,0.600907,0.388188,-0.547052,-0.434671,0.15023,-0.0364699,0.0432189,-0.393604,-0.0418494,-0.218497,0.891952,0.137793,-0.0799684,0.0558936,-0.0312719,-0.0360365,-0.367582,0.928765
1756950774927,158,0,-0,0,-0.113059,-0.0912086,-0.10734,0.983553,0.0753954,0.080026,-0.0241083,0.594072,0.402474,-0.545267,-0.433354,0.151359,-0.0351344,0.041147,-0.401523,-0.0426689,-0.218915,0.888279,0.136869,-0.0776787,0.061884,-0.0683253,-0.118436,-0.366786,0.920204
1756950774960,159,0,-0,0,-0.113788,-0.0838223,-0.105861,0.984287,0.074743,0.080319,-0.0243838,0.588201,0.404325,-0.548044,-0.436132,0.151915,-0.0348049,0.0394431,-0.401051,-0.0418306,-0.216245,0.889186,0.136571,-0.076862,0.0631836,-0.0869506,-0.149295,-0.366492,0.914242
1756950774993,160,0,-0,0,-0.105582,-0.0721813,-0.102994,0.986425,0.0736433,0.081353,-0.0238896,0.574878,0.409139,-0.550424,-0.446275,0.15278,-0.0346233,0.0362277,-0.393785,-0.0373993,-0.211918,0.89366,0.138129,-0.0772056,0.0592005,-0.0825485,-0.144003,-0.363783,0.916576
1756950775027,161,0,-0,0,-0.100122,-0.0661185,-0.101845,0.987538,0.073061,0.0817696,-0.023303,0.565158,0.412928,-0.552155,-0.452985,0.153047,-0.0348852,0.0346925,-0.390107,-0.0344746,-0.212676,0.895206,0.138696,-0.0776907,0.0570387,-0.0798149,-0.1398,-0.364367,0.917234
1756950775060,162,0,-0,0,-0.100756,-0.065004,-0.102243,0.987506,0.0732279,0.0817873,-0.0233859,0.562971,0.411594,-0.552229,-0.456814,0.152893,-0.0350579,0.0351183,-0.38832,-0.0380184,-0.216114,0.895015,0.138731,-0.0777612,0.0568601,-0.0814862,-0.140169,-0.364568,0.916951
1756950775093,163,0,-0,0,-0.104968,-0.0647493,-0.103331,0.986971,0.0738384,0.0816389,-0.0243504,0.563952,0.404103,-0.552175,-0.462356,0.152774,-0.0349874,0.0358127,-0.388012,-0.0414901,-0.218203,0.894492,0.138638,-0.0776303,0.057327,-0.0821719,-0.142637,-0.363895,0.91678
1756950775126,164,0,-0,0,-0.103857,-0.0621579,-0.103677,0.987219,0.0737463,0.081495,-0.0248429,0.564543,0.402475,-0.553581,-0.461348,0.152941,-0.0350092,0.0352194,-0.385129,-0.0407146,-0.217224,0.896007,0.138834,-0.0779616,0.0563857,-0.0844549,-0.142569,-0.36447,0.916352
1756950775160,165,0,-0,0,-0.102826,-0.0634967,-0.103897,0.987218,0.0738627,0.0815301,-0.0245842,0.564772,0.402913,-0.552646,-0.461799,0.152822,-0.0348481,0.0360054,-0.382914,-0.0456847,-0.217467,0.896657,0.138738,-0.078072,0.0565109,-0.0759394,-0.140352,-0.363768,0.917717
1756950775193,166,0,-0,0,-0.102266,-0.0661918,-0.104196,0.987068,0.0746299,0.0815421,-0.0247133,0.565144,0.39816,-0.550855,-0.4676,0.152577,-0.0348053,0.0370798,-0.381187,-0.0485413,-0.219648,0.896715,0.138793,-0.0781057,0.0565548,-0.0694288,-0.133377,-0.362773,0.919667
