timestamp_ms,csv_idx,body_name,des_pos_x,des_pos_y,des_pos_z,act_pos_x,act_pos_y,act_pos_z,pos_err_x,pos_err_y,pos_err_z,pos_err_norm,des_quat_w,des_quat_x,des_quat_y,des_quat_z,act_quat_w,act_quat_x,act_quat_y,act_quat_z,orient_err_angle
30460,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.712140,0.700861,0.021633,-0.034395,0.576481
30460,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053715,-0.007862,0.072303,0.138171,0.052165,0.011217,0.148116,0.884078,0.084682,-0.407763,0.212082,-0.185447,-0.007059,-0.982580,0.009765,2.660603
30460,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060333,0.002343,0.015229,0.095901,-0.020851,0.021397,0.100447,0.956644,0.279673,-0.061015,-0.053831,-0.515962,-0.468183,0.491319,0.522680,1.638843
30460,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054361,0.008654,-0.015173,0.108910,-0.055150,0.010476,0.122527,0.802666,0.566952,0.005592,-0.185173,-0.573392,-0.395985,0.419712,0.581601,1.319661
30486,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.712114,0.700881,0.021634,-0.034505,0.576589
30486,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053739,-0.007856,0.072377,0.138194,0.052159,0.011143,0.148130,0.884078,0.084682,-0.407763,0.212082,-0.187023,-0.007125,-0.982281,0.009763,2.663734
30486,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060336,0.002332,0.015220,0.095898,-0.020841,0.021406,0.100444,0.956644,0.279673,-0.061015,-0.053831,-0.515944,-0.468117,0.491302,0.522773,1.638930
30486,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054360,0.008647,-0.015181,0.108911,-0.055143,0.010483,0.122525,0.802666,0.566952,0.005592,-0.185173,-0.573367,-0.395923,0.419681,0.581690,1.319786
30518,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.712089,0.700901,0.021636,-0.034617,0.576699
30518,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053761,-0.007850,0.072449,0.138216,0.052154,0.011071,0.148143,0.884078,0.084682,-0.407763,0.212082,-0.188633,-0.007191,-0.981973,0.009762,2.666936
30518,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060339,0.002322,0.015210,0.095895,-0.020830,0.021416,0.100441,0.956644,0.279673,-0.061015,-0.053831,-0.515926,-0.468051,0.491283,0.522866,1.639015
30518,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054359,0.008639,-0.015189,0.108912,-0.055135,0.010492,0.122523,0.802666,0.566952,0.005592,-0.185173,-0.573343,-0.395861,0.419649,0.581779,1.319911
30550,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.712064,0.700921,0.021639,-0.034729,0.576809
30550,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053781,-0.007845,0.072520,0.138237,0.052148,0.011000,0.148155,0.884078,0.084682,-0.407763,0.212082,-0.190281,-0.007256,-0.981654,0.009762,2.670210
30550,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060342,0.002312,0.015201,0.095892,-0.020820,0.021425,0.100438,0.956644,0.279673,-0.061015,-0.053831,-0.515910,-0.467984,0.491265,0.522960,1.639099
30550,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054357,0.008631,-0.015197,0.108914,-0.055127,0.010500,0.122521,0.802666,0.566952,0.005592,-0.185173,-0.573319,-0.395797,0.419618,0.581869,1.320036
30576,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.712039,0.700941,0.021640,-0.034839,0.576917
30576,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053803,-0.007839,0.072590,0.138259,0.052142,0.010930,0.148168,0.884078,0.084682,-0.407763,0.212082,-0.191847,-0.007322,-0.981349,0.009761,2.673326
30576,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060344,0.002301,0.015191,0.095890,-0.020810,0.021435,0.100436,0.956644,0.279673,-0.061015,-0.053831,-0.515892,-0.467918,0.491247,0.523053,1.639185
30576,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054356,0.008624,-0.015205,0.108915,-0.055120,0.010508,0.122519,0.802666,0.566952,0.005592,-0.185173,-0.573294,-0.395735,0.419587,0.581957,1.320161
30600,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.712015,0.700960,0.021641,-0.034949,0.577024
30600,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053825,-0.007833,0.072661,0.138280,0.052136,0.010859,0.148181,0.884078,0.084682,-0.407763,0.212082,-0.193352,-0.007388,-0.981053,0.009761,2.676321
30600,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060347,0.002291,0.015182,0.095887,-0.020799,0.021444,0.100433,0.956644,0.279673,-0.061015,-0.053831,-0.515874,-0.467852,0.491230,0.523145,1.639271
30600,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054355,0.008616,-0.015213,0.108916,-0.055112,0.010516,0.122517,0.802666,0.566952,0.005592,-0.185173,-0.573269,-0.395674,0.419557,0.582045,1.320287
30625,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711990,0.700979,0.021643,-0.035060,0.577132
30625,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053845,-0.007827,0.072731,0.138300,0.052130,0.010789,0.148192,0.884078,0.084682,-0.407763,0.212082,-0.194893,-0.007455,-0.980748,0.009761,2.679387
30625,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060350,0.002281,0.015173,0.095884,-0.020789,0.021453,0.100430,0.956644,0.279673,-0.061015,-0.053831,-0.515857,-0.467786,0.491213,0.523238,1.639356
30625,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054354,0.008608,-0.015221,0.108917,-0.055104,0.010524,0.122515,0.802666,0.566952,0.005592,-0.185173,-0.573245,-0.395611,0.419527,0.582134,1.320412
30646,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711966,0.700999,0.021645,-0.035172,0.577240
30646,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053864,-0.007821,0.072798,0.138319,0.052124,0.010722,0.148203,0.884078,0.084682,-0.407763,0.212082,-0.196469,-0.007520,-0.980433,0.009762,2.682526
30646,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060353,0.002270,0.015163,0.095881,-0.020779,0.021463,0.100427,0.956644,0.279673,-0.061015,-0.053831,-0.515841,-0.467718,0.491195,0.523331,1.639440
30646,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054353,0.008600,-0.015230,0.108918,-0.055096,0.010532,0.122514,0.802666,0.566952,0.005592,-0.185173,-0.573221,-0.395547,0.419495,0.582223,1.320537
30665,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711942,0.701018,0.021647,-0.035282,0.577346
30665,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053883,-0.007815,0.072866,0.138339,0.052118,0.010654,0.148214,0.884078,0.084682,-0.407763,0.212082,-0.197968,-0.007587,-0.980131,0.009762,2.685510
30666,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060355,0.002260,0.015154,0.095879,-0.020768,0.021472,0.100424,0.956644,0.279673,-0.061015,-0.053831,-0.515823,-0.467652,0.491178,0.523423,1.639525
30666,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054352,0.008593,-0.015238,0.108919,-0.055089,0.010540,0.122512,0.802666,0.566952,0.005592,-0.185173,-0.573197,-0.395485,0.419465,0.582311,1.320663
30687,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711918,0.701037,0.021648,-0.035393,0.577452
30687,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053903,-0.007809,0.072934,0.138358,0.052112,0.010586,0.148225,0.884078,0.084682,-0.407763,0.212082,-0.199422,-0.007654,-0.979835,0.009763,2.688407
30687,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060358,0.002250,0.015145,0.095876,-0.020758,0.021481,0.100422,0.956644,0.279673,-0.061015,-0.053831,-0.515806,-0.467586,0.491161,0.523515,1.639610
30687,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054351,0.008585,-0.015246,0.108920,-0.055081,0.010548,0.122510,0.802666,0.566952,0.005592,-0.185173,-0.573172,-0.395422,0.419436,0.582399,1.320789
30703,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711894,0.701055,0.021650,-0.035504,0.577559
30703,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053920,-0.007803,0.073000,0.138376,0.052106,0.010520,0.148235,0.884078,0.084682,-0.407763,0.212082,-0.200911,-0.007720,-0.979530,0.009765,2.691374
30703,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060361,0.002239,0.015135,0.095873,-0.020748,0.021491,0.100419,0.956644,0.279673,-0.061015,-0.053831,-0.515790,-0.467519,0.491144,0.523608,1.639694
30703,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054350,0.008577,-0.015254,0.108921,-0.055073,0.010556,0.122508,0.802666,0.566952,0.005592,-0.185173,-0.573149,-0.395359,0.419405,0.582487,1.320914
30719,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711870,0.701074,0.021652,-0.035616,0.577666
30719,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053937,-0.007797,0.073064,0.138393,0.052100,0.010456,0.148244,0.884078,0.084682,-0.407763,0.212082,-0.202427,-0.007786,-0.979218,0.009767,2.694396
30719,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060364,0.002229,0.015126,0.095870,-0.020737,0.021500,0.100416,0.956644,0.279673,-0.061015,-0.053831,-0.515774,-0.467451,0.491126,0.523700,1.639777
30719,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054349,0.008569,-0.015262,0.108922,-0.055065,0.010564,0.122506,0.802666,0.566952,0.005592,-0.185173,-0.573125,-0.395295,0.419375,0.582575,1.321040
30734,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711846,0.701092,0.021653,-0.035726,0.577771
30734,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053955,-0.007791,0.073130,0.138411,0.052094,0.010390,0.148254,0.884078,0.084682,-0.407763,0.212082,-0.203845,-0.007854,-0.978923,0.009769,2.697226
30734,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060366,0.002219,0.015116,0.095868,-0.020727,0.021510,0.100413,0.956644,0.279673,-0.061015,-0.053831,-0.515756,-0.467385,0.491110,0.523792,1.639862
30734,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054348,0.008562,-0.015270,0.108923,-0.055058,0.010572,0.122504,0.802666,0.566952,0.005592,-0.185173,-0.573101,-0.395232,0.419346,0.582663,1.321166
30750,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711823,0.701110,0.021655,-0.035837,0.577876
30750,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053971,-0.007785,0.073194,0.138427,0.052089,0.010326,0.148263,0.884078,0.084682,-0.407763,0.212082,-0.205286,-0.007920,-0.978621,0.009771,2.700099
30750,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060369,0.002209,0.015107,0.095865,-0.020717,0.021519,0.100411,0.956644,0.279673,-0.061015,-0.053831,-0.515740,-0.467317,0.491093,0.523884,1.639945
30750,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054347,0.008554,-0.015278,0.108924,-0.055050,0.010581,0.122503,0.802666,0.566952,0.005592,-0.185173,-0.573077,-0.395169,0.419316,0.582751,1.321291
30766,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711799,0.701128,0.021656,-0.035947,0.577981
30766,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053987,-0.007779,0.073257,0.138443,0.052083,0.010263,0.148271,0.884078,0.084682,-0.407763,0.212082,-0.206714,-0.007987,-0.978320,0.009774,2.702949
30766,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060372,0.002198,0.015098,0.095862,-0.020706,0.021528,0.100408,0.956644,0.279673,-0.061015,-0.053831,-0.515724,-0.467250,0.491076,0.523976,1.640029
30766,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054346,0.008546,-0.015286,0.108925,-0.055042,0.010589,0.122501,0.802666,0.566952,0.005592,-0.185173,-0.573054,-0.395105,0.419286,0.582838,1.321417
30782,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711776,0.701146,0.021658,-0.036058,0.578085
30782,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054003,-0.007773,0.073319,0.138458,0.052077,0.010201,0.148279,0.884078,0.084682,-0.407763,0.212082,-0.208121,-0.008054,-0.978021,0.009778,2.705757
30782,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060375,0.002188,0.015088,0.095859,-0.020696,0.021538,0.100405,0.956644,0.279673,-0.061015,-0.053831,-0.515708,-0.467182,0.491060,0.524067,1.640112
30782,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054345,0.008538,-0.015294,0.108926,-0.055034,0.010597,0.122499,0.802666,0.566952,0.005592,-0.185173,-0.573030,-0.395041,0.419257,0.582926,1.321543
30797,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711753,0.701164,0.021659,-0.036169,0.578189
30797,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054018,-0.007767,0.073381,0.138474,0.052071,0.010139,0.148287,0.884078,0.084682,-0.407763,0.212082,-0.209501,-0.008122,-0.977726,0.009781,2.708512
30797,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060377,0.002178,0.015079,0.095857,-0.020686,0.021547,0.100402,0.956644,0.279673,-0.061015,-0.053831,-0.515691,-0.467115,0.491044,0.524158,1.640196
30797,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054344,0.008531,-0.015302,0.108927,-0.055027,0.010605,0.122497,0.802666,0.566952,0.005592,-0.185173,-0.573007,-0.394978,0.419228,0.583013,1.321670
30813,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711730,0.701181,0.021661,-0.036280,0.578293
30813,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054032,-0.007761,0.073442,0.138488,0.052065,0.010078,0.148294,0.884078,0.084682,-0.407763,0.212082,-0.210877,-0.008189,-0.977429,0.009785,2.711261
30813,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060380,0.002167,0.015069,0.095854,-0.020676,0.021557,0.100400,0.956644,0.279673,-0.061015,-0.053831,-0.515675,-0.467047,0.491027,0.524250,1.640279
30813,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054343,0.008523,-0.015310,0.108928,-0.055019,0.010613,0.122495,0.802666,0.566952,0.005592,-0.185173,-0.572983,-0.394914,0.419199,0.583100,1.321796
30829,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711707,0.701198,0.021662,-0.036390,0.578397
30829,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054046,-0.007755,0.073502,0.138502,0.052058,0.010018,0.148301,0.884078,0.084682,-0.407763,0.212082,-0.212231,-0.008257,-0.977136,0.009789,2.713966
30829,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060383,0.002157,0.015060,0.095851,-0.020665,0.021566,0.100397,0.956644,0.279673,-0.061015,-0.053831,-0.515659,-0.466980,0.491011,0.524341,1.640361
30829,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054342,0.008515,-0.015319,0.108929,-0.055011,0.010621,0.122493,0.802666,0.566952,0.005592,-0.185173,-0.572960,-0.394850,0.419170,0.583187,1.321922
30848,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711685,0.701215,0.021664,-0.036501,0.578500
30848,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054060,-0.007749,0.073562,0.138516,0.052052,0.009958,0.148308,0.884078,0.084682,-0.407763,0.212082,-0.213568,-0.008324,-0.976844,0.009793,2.716639
30848,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060386,0.002147,0.015051,0.095848,-0.020655,0.021575,0.100394,0.956644,0.279673,-0.061015,-0.053831,-0.515643,-0.466912,0.490995,0.524432,1.640444
30848,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054341,0.008507,-0.015327,0.108930,-0.055003,0.010629,0.122491,0.802666,0.566952,0.005592,-0.185173,-0.572937,-0.394785,0.419141,0.583274,1.322048
30869,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711662,0.701232,0.021665,-0.036612,0.578602
30869,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054073,-0.007743,0.073619,0.138528,0.052046,0.009900,0.148314,0.884078,0.084682,-0.407763,0.212082,-0.214841,-0.008392,-0.976564,0.009798,2.719184
30869,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060388,0.002137,0.015041,0.095846,-0.020645,0.021585,0.100392,0.956644,0.279673,-0.061015,-0.053831,-0.515628,-0.466844,0.490979,0.524523,1.640527
30869,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054340,0.008499,-0.015335,0.108931,-0.054995,0.010637,0.122490,0.802666,0.566952,0.005592,-0.185173,-0.572913,-0.394721,0.419112,0.583361,1.322175
30891,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711640,0.701249,0.021667,-0.036723,0.578705
30891,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054076,-0.007738,0.073657,0.138532,0.052041,0.009863,0.148312,0.884078,0.084682,-0.407763,0.212082,-0.215217,-0.008469,-0.976480,0.009795,2.719948
30891,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060391,0.002127,0.015032,0.095843,-0.020635,0.021594,0.100389,0.956644,0.279673,-0.061015,-0.053831,-0.515612,-0.466776,0.490963,0.524614,1.640608
30891,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054339,0.008492,-0.015343,0.108932,-0.054988,0.010645,0.122488,0.802666,0.566952,0.005592,-0.185173,-0.572891,-0.394656,0.419083,0.583448,1.322301
30912,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711618,0.701266,0.021670,-0.036835,0.578809
30912,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054072,-0.007732,0.073680,0.138528,0.052036,0.009840,0.148305,0.884078,0.084682,-0.407763,0.212082,-0.214980,-0.008553,-0.976532,0.009786,2.719495
30912,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060394,0.002116,0.015022,0.095840,-0.020625,0.021604,0.100386,0.956644,0.279673,-0.061015,-0.053831,-0.515598,-0.466707,0.490947,0.524705,1.640689
30912,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054337,0.008484,-0.015351,0.108934,-0.054980,0.010654,0.122486,0.802666,0.566952,0.005592,-0.185173,-0.572868,-0.394591,0.419054,0.583536,1.322427
30933,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711596,0.701282,0.021673,-0.036947,0.578913
30933,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054064,-0.007727,0.073695,0.138520,0.052031,0.009824,0.148295,0.884078,0.084682,-0.407763,0.212082,-0.214543,-0.008638,-0.976627,0.009777,2.718643
30933,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060397,0.002106,0.015013,0.095837,-0.020614,0.021613,0.100384,0.956644,0.279673,-0.061015,-0.053831,-0.515583,-0.466637,0.490930,0.524796,1.640769
30933,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054336,0.008476,-0.015360,0.108935,-0.054972,0.010662,0.122484,0.802666,0.566952,0.005592,-0.185173,-0.572846,-0.394525,0.419024,0.583623,1.322553
30953,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711574,0.701298,0.021676,-0.037059,0.579016
30953,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054056,-0.007722,0.073708,0.138511,0.052026,0.009812,0.148285,0.884078,0.084682,-0.407763,0.212082,-0.214085,-0.008723,-0.976727,0.009767,2.717751
30953,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060399,0.002096,0.015003,0.095835,-0.020604,0.021623,0.100381,0.956644,0.279673,-0.061015,-0.053831,-0.515569,-0.466568,0.490913,0.524888,1.640848
30953,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054335,0.008468,-0.015368,0.108936,-0.054964,0.010670,0.122482,0.802666,0.566952,0.005592,-0.185173,-0.572824,-0.394459,0.418995,0.583711,1.322679
30973,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711552,0.701314,0.021679,-0.037172,0.579120
30973,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054046,-0.007717,0.073718,0.138501,0.052021,0.009802,0.148273,0.884078,0.084682,-0.407763,0.212082,-0.213662,-0.008808,-0.976819,0.009758,2.716929
30973,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060402,0.002086,0.014993,0.095832,-0.020594,0.021633,0.100378,0.956644,0.279673,-0.061015,-0.053831,-0.515555,-0.466498,0.490896,0.524980,1.640928
30973,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054334,0.008460,-0.015376,0.108937,-0.054956,0.010679,0.122481,0.802666,0.566952,0.005592,-0.185173,-0.572803,-0.394392,0.418965,0.583798,1.322805
30993,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711530,0.701330,0.021683,-0.037285,0.579223
30993,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054035,-0.007712,0.073726,0.138490,0.052016,0.009794,0.148260,0.884078,0.084682,-0.407763,0.212082,-0.213277,-0.008892,-0.976903,0.009749,2.716180
30994,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060405,0.002075,0.014984,0.095829,-0.020584,0.021642,0.100376,0.956644,0.279673,-0.061015,-0.053831,-0.515541,-0.466428,0.490879,0.525071,1.641006
30994,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054333,0.008453,-0.015385,0.108938,-0.054949,0.010687,0.122479,0.802666,0.566952,0.005592,-0.185173,-0.572781,-0.394325,0.418935,0.583885,1.322932
31010,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711509,0.701346,0.021686,-0.037397,0.579326
31010,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054023,-0.007707,0.073732,0.138479,0.052011,0.009787,0.148247,0.884078,0.084682,-0.407763,0.212082,-0.212928,-0.008976,-0.976978,0.009741,2.715504
31010,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060408,0.002065,0.014974,0.095826,-0.020574,0.021652,0.100373,0.956644,0.279673,-0.061015,-0.053831,-0.515528,-0.466358,0.490863,0.525162,1.641085
31010,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054332,0.008445,-0.015393,0.108939,-0.054941,0.010696,0.122477,0.802666,0.566952,0.005592,-0.185173,-0.572760,-0.394258,0.418906,0.583973,1.323058
31025,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711487,0.701362,0.021690,-0.037510,0.579429
31025,301,THUMB_EE,0.084456,0.044303,0.083520,-0.054010,-0.007703,0.073737,0.138466,0.052006,0.009783,0.148233,0.884078,0.084682,-0.407763,0.212082,-0.212617,-0.009060,-0.977045,0.009733,2.714903
31025,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060411,0.002055,0.014964,0.095823,-0.020563,0.021662,0.100370,0.956644,0.279673,-0.061015,-0.053831,-0.515514,-0.466287,0.490846,0.525254,1.641163
31025,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054330,0.008437,-0.015402,0.108941,-0.054933,0.010704,0.122475,0.802666,0.566952,0.005592,-0.185173,-0.572739,-0.394191,0.418876,0.584060,1.323184
31041,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711466,0.701377,0.021694,-0.037623,0.579532
31041,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053996,-0.007698,0.073739,0.138452,0.052001,0.009781,0.148219,0.884078,0.084682,-0.407763,0.212082,-0.212342,-0.009143,-0.977104,0.009726,2.714375
31041,301,INDEX_EE,0.156234,-0.018508,0.036626,0.060413,0.002045,0.014954,0.095821,-0.020553,0.021672,0.100368,0.956644,0.279673,-0.061015,-0.053831,-0.515501,-0.466217,0.490829,0.525345,1.641242
31041,301,MIDDLE_EE,0.163271,-0.046496,-0.004698,0.054329,0.008429,-0.015410,0.108942,-0.054925,0.010713,0.122474,0.802666,0.566952,0.005592,-0.185173,-0.572717,-0.394124,0.418847,0.584147,1.323310
31057,301,PALM,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.863474,0.494981,-0.091676,0.031930,0.711445,0.701392,0.021697,-0.037736,0.579634
31057,301,THUMB_EE,0.084456,0.044303,0.083520,-0.053982,-0.007693,0.073738,0.138437,0.051996,0.009782,0.148203,0.884078,0.084682,-0.407763,0.212082,-0.212106,-0.009226,-0.977155,0.009719,2.713921
