Timestamp,Frame,PalmRoot_X,PalmRoot_Y,PalmRoot_Z,PalmRoot_QX,PalmRoot_QY,PalmRoot_QZ,PalmRoot_QW,ThumbTip_X,ThumbTip_Y,ThumbTip_Z,ThumbTip_QX,ThumbTip_QY,ThumbTip_QZ,ThumbTip_QW,IndexTip_X,IndexTip_Y,IndexTip_Z,IndexTip_QX,IndexTip_QY,IndexTip_QZ,IndexTip_QW,MiddleTip_X,MiddleTip_Y,MiddleTip_Z,MiddleTip_QX,MiddleTip_QY,MiddleTip_QZ,MiddleTip_QW
1756949505532,43,0,-0,0,-0.0411259,-0.266203,-0.0428922,0.962083,0.121291,0.0234431,0.00367454,0.708801,-0.00771893,-0.0230306,-0.704986,0.129454,0.000769978,0.0179086,-0.14958,0.570553,0.0182418,0.807316,0.148157,-0.0283803,0.0558394,0.0849633,0.196209,-0.0430897,0.975923
1756949505565,44,0,-0,0,-0.0426766,-0.265647,-0.0439587,0.962123,0.121444,0.0223423,0.00385962,0.715149,-0.00921024,-0.0188748,-0.698682,0.129263,0.000599398,0.0175004,-0.151944,0.574112,0.018188,0.804361,0.148142,-0.0284024,0.0552803,0.0847649,0.201531,-0.0429006,0.974865
1756949505598,45,0,-0,0,-0.0445143,-0.265555,-0.0444701,0.96204,0.121513,0.0219232,0.00385062,0.72037,-0.00881642,-0.0183038,-0.693285,0.129123,0.000534971,0.0172913,-0.146774,0.576871,0.0172341,0.803352,0.148118,-0.0282097,0.0550944,0.0859659,0.205943,-0.0416549,0.97389
1756949505631,46,0,-0,0,-0.0461,-0.267309,-0.0453837,0.961439,0.121588,0.0211969,0.00425952,0.726721,-0.00853954,-0.0153111,-0.686748,0.129088,0.000400887,0.0177889,-0.140479,0.579812,0.0150141,0.802426,0.147857,-0.0281945,0.055474,0.0881167,0.206221,-0.0410115,0.973668
1756949505664,47,0,-0,0,-0.0472819,-0.268586,-0.0464486,0.960971,0.121677,0.0201715,0.00453453,0.733861,-0.00960367,-0.0120134,-0.679101,0.129067,0.000145201,0.0181651,-0.139435,0.579768,0.013298,0.80264,0.147691,-0.0279796,0.0560317,0.0920698,0.207071,-0.0379865,0.973242
1756949505697,48,0,-0,0,-0.0472617,-0.269326,-0.0468176,0.960749,0.121693,0.0196508,0.00452151,0.73602,-0.0123933,-0.00946286,-0.676788,0.129057,4.67882e-05,0.0183867,-0.138059,0.579355,0.0127334,0.8032,0.147599,-0.027956,0.0562725,0.0923339,0.207286,-0.0372389,0.973201
1756949505731,49,0,-0,0,-0.0489982,-0.269375,-0.0477978,0.9606,0.12176,0.0192659,0.00449989,0.740134,-0.0115662,-0.0100046,-0.672298,0.129071,-0.000300262,0.0184172,-0.136421,0.579935,0.0102757,0.803099,0.147513,-0.027985,0.0559484,0.0961782,0.214135,-0.0363892,0.971377
1756949505764,50,0,-0,0,-0.0489025,-0.268113,-0.0489563,0.960899,0.121834,0.0184928,0.00403891,0.742633,-0.0140535,-0.0107038,-0.669457,0.129419,-0.00101564,0.0184619,-0.136238,0.579958,0.00582297,0.803149,0.147527,-0.0286237,0.0551064,0.100218,0.219128,-0.0387951,0.969759
1756949505797,51,0,-0,0,-0.0492732,-0.267311,-0.0493827,0.961082,0.12188,0.0180744,0.00394796,0.747137,-0.0140722,-0.0109484,-0.664428,0.129411,-0.00130701,0.0182083,-0.138604,0.578603,0.00476097,0.80373,0.147553,-0.0287995,0.054495,0.109108,0.230465,-0.0375695,0.966214
1756949505830,52,0,-0,0,-0.0499082,-0.266189,-0.0494816,0.961355,0.121914,0.0176029,0.00371097,0.750471,-0.0164058,-0.00972207,-0.660629,0.129462,-0.00145517,0.0179171,-0.140905,0.5813,0.00347734,0.801389,0.147662,-0.0288103,0.054125,0.118625,0.233025,-0.0360937,0.964534
1756949505863,53,0,-0,0,-0.0499251,-0.264795,-0.0504712,0.961689,0.121962,0.017243,0.00343013,0.752291,-0.0187605,-0.00891364,-0.658521,0.129535,-0.00169798,0.0175896,-0.135679,0.586432,0.00230212,0.798559,0.147743,-0.0291532,0.0536004,0.120439,0.23799,-0.0366845,0.963074
1756949505896,54,0,-0,0,-0.0499993,-0.264402,-0.0508634,0.96177,0.121989,0.0170985,0.0034655,0.755587,-0.0180249,-0.00920905,-0.654709,0.129542,-0.001752,0.0174852,-0.137579,0.586224,0.00270448,0.798365,0.147746,-0.0292614,0.053303,0.123283,0.240565,-0.0365081,0.962078
1756949505930,55,0,-0,0,-0.049801,-0.263013,-0.0512663,0.962141,0.12201,0.0169698,0.00312308,0.753791,-0.0198956,-0.00951962,-0.656736,0.129645,-0.00192009,0.0171869,-0.130134,0.590115,0.00138783,0.796757,0.147856,-0.0293334,0.0525934,0.122622,0.246256,-0.0364944,0.960723
1756949505963,56,0,-0,0,-0.0495789,-0.261766,-0.0526059,0.96242,0.122063,0.0166872,0.0028962,0.753071,-0.020987,-0.00998854,-0.657524,0.129652,-0.0023443,0.0168423,-0.125924,0.592164,0.000132049,0.795915,0.147915,-0.029645,0.0521349,0.127431,0.249579,-0.0359332,0.95926
1756949505996,57,0,-0,0,-0.0497719,-0.260607,-0.0529205,0.962708,0.122077,0.0165345,0.00260553,0.751591,-0.0239492,-0.00864577,-0.659145,0.129642,-0.00262219,0.0164828,-0.129379,0.59275,-0.00102693,0.794929,0.148013,-0.0297229,0.0517237,0.127841,0.251298,-0.0361806,0.958748
1756949506029,58,0,-0,0,-0.0494705,-0.259915,-0.0532667,0.962891,0.122094,0.016443,0.00251477,0.752798,-0.0241734,-0.00890261,-0.657745,0.129704,-0.00283958,0.0163571,-0.127127,0.59513,-0.00246756,0.793505,0.148065,-0.0298485,0.0514825,0.128276,0.25214,-0.0364225,0.958459
1756949506063,59,0,-0,0,-0.050409,-0.259348,-0.053395,0.962986,0.122108,0.016712,0.00251793,0.750926,-0.0238429,-0.00869995,-0.659857,0.129426,-0.00264743,0.0158518,-0.130001,0.594564,0.000166134,0.793449,0.148134,-0.0296447,0.0513794,0.122574,0.251062,-0.0365773,0.959479
1756949506096,60,0,-0,0,-0.0510424,-0.258293,-0.0532117,0.963249,0.122115,0.0167185,0.00221957,0.751336,-0.0245059,-0.00964967,-0.659408,0.129402,-0.00263764,0.0154925,-0.131018,0.59389,0.000430442,0.793814,0.14827,-0.0295394,0.0512265,0.125118,0.251294,-0.0358476,0.959121
1756949506129,61,0,-0,0,-0.0514028,-0.25649,-0.0530056,0.963721,0.122125,0.0167307,0.00182508,0.753198,-0.0252128,-0.0109357,-0.657185,0.12931,-0.0024754,0.0148337,-0.128618,0.595668,0.00191208,0.792847,0.14847,-0.0294963,0.0507347,0.124607,0.252697,-0.036098,0.958807
1756949506162,62,0,-0,0,-0.0519892,-0.255406,-0.0531824,0.963971,0.122154,0.0167065,0.00162171,0.756561,-0.0234405,-0.0137454,-0.653403,0.129288,-0.00254938,0.0144811,-0.128946,0.59696,0.00169876,0.791861,0.148599,-0.029389,0.0505646,0.128431,0.254577,-0.0344953,0.957868
1756949506195,63,0,-0,0,-0.052666,-0.254567,-0.0532906,0.964148,0.12216,0.0165798,0.00134572,0.755493,-0.0261718,-0.012486,-0.654511,0.129264,-0.00254627,0.0142027,-0.127494,0.599334,0.00150201,0.790277,0.148693,-0.0292846,0.0504153,0.125928,0.254856,-0.0344234,0.958126
1756949506229,64,0,-0,0,-0.0530873,-0.254077,-0.0534067,0.964248,0.122172,0.0165659,0.00125467,0.755282,-0.0260987,-0.0130226,-0.654751,0.129317,-0.00263693,0.0141177,-0.12409,0.602474,5.73242e-05,0.788433,0.148754,-0.029199,0.0503753,0.127747,0.256974,-0.0332613,0.95736
1756949506262,65,0,-0,0,-0.0539856,-0.252459,-0.0531239,0.964638,0.12218,0.0166374,0.000868649,0.755683,-0.0265042,-0.0145923,-0.654221,0.129377,-0.00265602,0.0136924,-0.128869,0.603647,-0.000253659,0.786759,0.148926,-0.0291255,0.0499176,0.129859,0.25921,-0.0331217,0.956477
1756949506295,66,0,-0,0,-0.0538605,-0.251918,-0.0528516,0.964801,0.122171,0.0166814,0.000748373,0.755708,-0.0272259,-0.0144561,-0.654158,0.1294,-0.00253684,0.0135503,-0.127542,0.605141,0.000192993,0.785822,0.148998,-0.0290727,0.0497548,0.131186,0.26181,-0.0325186,0.955607
