Timestamp,Frame,PalmRoot_X,PalmRoot_Y,PalmRoot_Z,PalmRoot_QX,PalmRoot_QY,PalmRoot_QZ,PalmRoot_QW,ThumbTip_X,ThumbTip_Y,ThumbTip_Z,ThumbTip_QX,ThumbTip_QY,ThumbTip_QZ,ThumbTip_QW,IndexTip_X,IndexTip_Y,IndexTip_Z,IndexTip_QX,IndexTip_QY,IndexTip_QZ,IndexTip_QW,MiddleTip_X,MiddleTip_Y,MiddleTip_Z,MiddleTip_QX,MiddleTip_QY,MiddleTip_QZ,MiddleTip_QW
1756950835104,62,0,-0,0,-0.0623046,-0.265743,-0.0439454,0.961021,0.0749493,0.0269104,-0.00763607,0.116094,0.589693,0.155837,0.783873,0.142768,-0.00914841,0.0633794,-0.367706,0.0330723,-0.114629,0.922251,0.143423,-0.0443238,0.0701495,-0.0175901,0.00448614,-0.176885,0.984063
1756950835138,63,0,-0,0,-0.0648927,-0.264913,-0.0466106,0.960959,0.0721782,0.0235368,-0.00915652,0.0903498,0.625098,0.120448,0.765908,0.142815,-0.00988573,0.0630192,-0.371308,0.0352112,-0.116646,0.920485,0.143298,-0.0449124,0.069931,-0.0191992,0.0063545,-0.179251,0.983596
1756950835171,64,0,-0,0,-0.0627254,-0.265856,-0.0449109,0.960922,0.06991,0.0222666,-0.00931848,0.0681545,0.65439,0.103879,0.745888,0.142801,-0.00932002,0.062849,-0.370109,0.0367169,-0.11287,0.921376,0.143571,-0.0440307,0.069792,-0.0177277,0.00776944,-0.173825,0.984586
1756950835204,65,0,-0,0,-0.0641968,-0.263185,-0.0443088,0.961587,0.068358,0.0219558,-0.00943923,0.04693,0.678308,0.0966536,0.726879,0.143191,-0.00902194,0.0618736,-0.372226,0.0401595,-0.110411,0.920676,0.144061,-0.0435941,0.0690171,-0.0189993,0.0109947,-0.17207,0.98484
1756950835237,66,0,-0,0,-0.0663702,-0.258854,-0.0441854,0.962618,0.0666544,0.0215612,-0.0103143,0.0311971,0.701522,0.0887967,0.70637,0.143772,-0.00873552,0.0606677,-0.375732,0.043511,-0.107891,0.919392,0.144593,-0.0435973,0.0679317,-0.0207137,0.0154936,-0.173058,0.984571
1756950835270,67,0,-0,0,-0.0659639,-0.251845,-0.0392711,0.964718,0.0628395,0.0204446,-0.0133012,0.0041261,0.737637,0.0642143,0.672128,0.144676,-0.0070533,0.0602156,-0.378231,0.0343355,-0.103636,0.919251,0.145824,-0.0425155,0.0664543,-0.023808,0.016945,-0.170691,0.984891
1756950835304,68,0,-0,0,-0.0657685,-0.25025,-0.0370925,0.965233,0.0614495,0.0203264,-0.0146701,-0.0179315,0.748894,0.0541853,0.660245,0.144877,-0.00629668,0.060382,-0.379182,0.0295452,-0.102228,0.919185,0.146182,-0.0417388,0.0668473,-0.024364,0.0131299,-0.167949,0.985407
1756950835337,69,0,-0,0,-0.0649468,-0.244859,-0.0322131,0.966844,0.0597457,0.0207262,-0.0173319,-0.0568067,0.764823,0.0449361,0.640138,0.145544,-0.0047265,0.0598989,-0.378731,0.0227905,-0.0977266,0.920048,0.14722,-0.0404124,0.06602,-0.0229454,0.017714,-0.163772,0.986072
1756950835370,70,0,-0,0,-0.0647307,-0.238354,-0.0255597,0.968683,0.0578508,0.0218242,-0.0212854,-0.101652,0.775116,0.0460525,0.621929,0.146117,-0.00395525,0.0594954,-0.37584,0.0146936,-0.101734,0.920971,0.148085,-0.0397249,0.0651322,-0.0208313,0.0168666,-0.166189,0.98573
1756950835403,71,0,-0,0,-0.0710574,-0.224933,-0.0149024,0.971667,0.0533677,0.0211925,-0.0278046,-0.159444,0.791459,0.0381497,0.58886,0.14726,-0.00326325,0.0571603,-0.371814,0.00616382,-0.109233,0.921842,0.149378,-0.0389638,0.0635734,-0.0225617,0.0102191,-0.176114,0.984059
1756950835436,72,0,-0,0,-0.0815892,-0.21389,-0.00536564,0.973429,0.0497634,0.0182548,-0.0323466,-0.228436,0.796084,0.0141872,0.560222,0.147829,-0.00296614,0.0560401,-0.371858,-0.0105921,-0.121927,0.920185,0.150249,-0.0382664,0.0617143,-0.024801,0.0108225,-0.187301,0.98193
1756950835469,73,0,-0,0,-0.088245,-0.201259,0.0028332,0.97555,0.0475172,0.0147628,-0.0360963,-0.299151,0.78909,-0.00578902,0.536445,0.148269,-0.00292373,0.0556654,-0.370657,-0.0310104,-0.13775,0.91797,0.151018,-0.0381251,0.0604129,-0.0279146,0.00367824,-0.198991,0.979596
